,Content,Location,Username,Retweet-Count,Favorites,Created at
73,"Care workers will quit if they are forced to get Covid vaccine, union says https://t.co/rA0S8967Nk",brighton,chocoholly,0,0,2021-06-18 06:27:13
74,Sky News giving that disgusting Labor bloke a show of his own is a very bad idea.  (I am really rethinking my subscription) He makes my skin crawl and just like after they have Stephen Conroy on air that overwhelming need to have a bath in bleach is not good for my health.,ALP Being Exposed,1Swinging_Voter,0,1,2021-06-18 06:26:52
75,"#Coronavirus Live Update: Ahead of June 21st phase of ‘free vaccination’ drive, #PMModi launches crash course for frontline workers #CovidNews
https://t.co/f6H5RGpHpm https://t.co/K0MESNbz1H","New Delhi, India",FinancialXpress,2,3,2021-06-18 06:26:36
76,https://t.co/bfDh4h2Pdo : 4759204b-609f-4754-b4ed-536be8789129,"Alsace, France",test5f1798,0,0,2021-06-18 06:26:24
77,"So proud of the @UCT_news researchers from @CPMentalHealth and @uct_psychology doing incredible research on democratising mental health care 👏👏👏
https://t.co/kA2NtS9QAI","Cape Town, South Africa",maggie_marx,1,2,2021-06-18 06:26:17
78,"Child protection services in England are too focused on investigating families in crisis and do not provide enough early support.

https://t.co/zD4m4gj6Bq",Canterbury ,audaxfoundation,0,0,2021-06-18 06:26:04
79,"Dr Izaidi, from the Kunak District Health Office, said almost 80% of the residents who turned up for their vaccination at the programme held at Dewan Masyarakat Sri Kunak did not register with MySejahtera.

https://t.co/KEErZThi7R","Kuala Lumpur, Malaysia",thevibesnews,0,1,2021-06-18 06:26:03
80,"The First 1,000 Days is one of the strategic thrusts of the Philippine Plan of Action for Nutrition (PPAN) 2017-2022, which is consistent with the recommendations from the Lancet Series on Maternal and Child Health and Nutrition in 2008.
https://t.co/rpfDO0Igt3","Cebu, Philippines",sunstarcebu,0,0,2021-06-18 06:25:59
81,Covid: Disruption to surgery 'will affect millions' https://t.co/HfSwnjySM3,Oxford/London,KatharineDC,0,0,2021-06-18 06:25:08
82,Should under 60s get a second dose of the AstraZeneca vaccine? The health advice says yes https://t.co/49z5df8FRS Given that an AZ shot followed up with a pfizer shot has greated efficacy than two AZ shots - why is the medical advice to follow AZ with AZ? Is it to do with supply,"Perth, WA",EMacskasy,0,0,2021-06-18 06:25:01
83,"@CBCNews Interesting. 
It seems all public health gurus are corrupt. 
https://t.co/FIoEboYypv",,Eagle1Artillery,0,0,2021-06-18 06:24:51
84,Coronavirus documents to be made public after SA government fails to block release https://t.co/w5Uda9XIcN #health #COVID19 #auspol #saparli,,pully8,0,0,2021-06-18 06:24:50
85,@ZengFuey @pietrampedi @gpgSocDev Independent Media says they have evidence to present to the law enforcement agencies about the negligence and cover up that took place at Steve Biko when Gosiame gave birth. Read the article below. https://t.co/UPNSS3edI7,"Tshwane, South Africa",Musina_Ndevhe,0,0,2021-06-18 06:24:47
86,"Unit Trust launches new website in response to the Health Ministry’s social distancing procedures
#FijiNews 📰 #TeamFiji🌴 #UTOF https://t.co/rJoK6Gqxeu",Fiji,fijivillage,0,0,2021-06-18 06:24:43
87,"Health care is a right, not a privilege.
Well done Supreme Court!
https://t.co/OkNzCr5Xpm","Seattle, WA",HumorWeekly,0,0,2021-06-18 06:24:40
88,"""#Health Insurance News: #GOP needs new health care target; '#Obamacare' survives again #News"": https://t.co/Lxlb5UOwJx",RT's Are FYI Purposes Only,robinsnewswire,0,0,2021-06-18 06:24:10
89,"""#Health Insurance News: US Supreme Court upholds #ObamaCare, allowing millions to keep health insurance coverage #News"": https://t.co/X7ZI1775Xz",RT's Are FYI Purposes Only,robinsnewswire,0,0,2021-06-18 06:24:09
90,"New Study Determines People Who’ve Had #COVID19 Don’t Need to Get Vaccinated https://t.co/bJl4Zu51xQ The most remarkable fact is, that a leading US Institution speaks up against political leaders that ignore science and new data #vaccination #vaccine #coronavirus","München, Bayern",Thomas_Wilckens,0,1,2021-06-18 06:23:59
91,"USAID Provides $91 Million in Urgently Needed Food, Water, and Health Care for COVID-19 Response Across Africa | Press Release | U.S. Agency for International Development https://t.co/KJ5jj16JVe",Global-Promoting #TVET & #GIS,Dr_Monari,0,0,2021-06-18 06:23:39
92,Obamacare win brings universal health coverage one step closer https://t.co/msDEwtvuuO by @rickjnewman https://t.co/QRVV5G4v5y,"New York, NY",YahooFinance,0,2,2021-06-18 06:23:20
93,@BBCHindi @BBCsarika Respected bbc Team great salute to all Team for reporting news of unemployment problem thanks to bbc news team you are really talked about india youth problem God bless you all Team members with good health,,Himansh44612504,0,0,2021-06-18 06:22:21
94,"Anyone still believe @MattHancock  when he says only 1.6% of Covid care home cases were transmitted from hospitals?  

1/4

https://t.co/RCSKWFlVLD","London, England",DianaHarding7,0,1,2021-06-18 06:22:21
95,"As per the health department’s data, Madhya Pradesh has so far reported 8679 deaths due to the Covid-19 disease of which 30 were reported on Thursday

https://t.co/3xTZ9zD73E",India,htTweets,1,11,2021-06-18 06:22:19
96,"In poorest countries, COVID surges worsen shortages of vaccines https://t.co/JLno1uqlbW","York, PA",fox43,0,0,2021-06-18 06:22:13
97,Kinlochbervie resident's fears over Wildland involvement in multi-million new north coast health hub https://t.co/oBm0zmvc1z,"Golspie, Sutherland",NTnewspaper,0,0,2021-06-18 06:22:09
98,"""Japanese health experts warn of high risk of COVID transmission ahead of Tokyo Olympics"" https://t.co/Z35zAgHfXp https://t.co/p7yrvGivi8","Birraranga, unceded land of the Kulin nations",jhaue,0,0,2021-06-18 06:21:54
99,"Over 300 cases of heart issue after Covid vaccination reported in young people, CDC says - NBC News https://t.co/CM3Hl7aWYH",Singapore,HIREMAIDEA,0,0,2021-06-18 06:21:33
