,Content,Location,Username,Retweet-Count,Favorites,Created at
61,@Shal02Farmer @Ryanjt4000 @toryboypierce WTF is a Sussex Squad??? So the British Royal Family is oppressed??? Like the Royal Family that started the colonization of worlds and became an Empire? That Royal Family of white people? 😒 🙄,,miz09_mizzou,0,3,2021-06-17 13:48:10
62,Nepotism? A supporter of the British royal family (who doesn’t know what nepotism means by the way) is accusing Meghan of benefiting from nepotism? A family that should be the poster family for nepotism? Good morning to Prince Eddie and all his party city medals 😂😂😂😂😂 https://t.co/WqTQpw5rXd,,ma_hlove,0,2,2021-06-17 13:41:26
63,Meghan Markle’s New Children’s Book Is Already A Massive Flop – British Royal Family https://t.co/TdQxI3Dj0i #ArchieHarrison #BritishRoyalFamily #Celebrities,Everywhere,dailysoapdish,0,0,2021-06-17 13:35:04
64,"@CrownsSaffy @HaniWalker90 The marriage of Dumb &amp; Dumber has created the first “British-American Royal Family”...
#BARF for short 😂","Cleveland, Ohio",CLEmomma,0,1,2021-06-17 13:10:13
65,London Regional Press Office: The British Royal Family: Gunther von Reibnitz and... https://t.co/eGj4bC19cp https://t.co/G4wNAe58nB,"London, England",KGHohenstauffen,0,0,2021-06-17 12:45:14
66,"@PaganTrelawney I can only speak for myself. But pre-Meghan, I never brought any books or products from any members of the British Royal family.  I was only interested in Harry. Even before Meghan married Harry, I was interested in the the things she wrote about. So nothing has changed for me.",Toronto,VisualReceipts,6,92,2021-06-17 12:30:46
67,"@graymarcuswp @BenLowry2 @duponline @BorisJohnson .....or the republican bonfires where they burnt unionist/British symbols 
and pictures of members of the Royal Family?

Pissing contest it is then. 

You keep rattling on about facts. Concerns of the non Irish community need to be addressed.",On holiday,AlphaClaymore,0,0,2021-06-17 12:04:48
68,"@Cherob14 @DrMarkImisides No, it has been not illegal for ages. Look at the British Royal Family - they had cousin marriage for centuries.",,catedempsey,0,0,2021-06-17 11:52:01
69,"@trumpetthetrump @DrMarkImisides You are totally incorrect. I am Aboriginal and you might like to learn about moiety rules. If you do some BASIC research you will see that unlike the British Royal family, Aboriginals figured out how not to inbreed millennia ago. https://t.co/k5OeBxMDbE",,catedempsey,0,0,2021-06-17 11:46:32
70,"🍒Turkey's ‘Lapseki Giant’ cherries are eaten by the British Royal Family

https://t.co/J5K4NCYazo https://t.co/CptQEcPoYn",,dhaenglish,2,2,2021-06-17 11:46:00
71,"She reinvigorated and rejuvenated  “The Firm“ and, the British economy. People for the first time, saw that a member of the Royal Family was personable, warm hearted, empathetic.

I get fed up with these headlines, stating that Princess Diana used the media to her own advantage.",Whereever u would like me to B,JojoPrincezz,0,0,2021-06-17 11:38:22
72,@toryboypierce I’m not a vindictive person but I hope Meghan Markle knows how much the British people hate what she’s trying to do to the Royal Family,"England, United Kingdom",jeanschiech,0,2,2021-06-17 11:29:51
73,"Despite generations of imperial murder, torture, rape, and plunder, the British ruling class still gets the brown-nose treatment in historical depictions. https://t.co/hjAbxjP3Dw",New York City,jacobin,48,211,2021-06-17 11:05:00
74,@ingek73 @meghaven247 Exactly. I would NEVER waste my hard earned money on anything to do with British royal family. I resist to click on anything to do with them unless it exposes or mocks them.,,ForumsMeghan,0,9,2021-06-17 10:49:25
75,"@RoyalFamily @KensingtonRoyal @ClarenceHouse @10DowningStreet 
Why are you not defending yourselves &amp; the British people against being accused of racism &amp; a whole nation smeared with this awful slur ??? 
We're 'multicultural' society.
The Royal Family are looking weak. Very weak.",🇬🇧,m_metcalf,0,0,2021-06-17 10:30:38
76,"@laralogan Our govt, Hollywood, and the British Royal family swept Epstein under the carpet like a family protecting a deviant relative. Why would anyone trust the US govt, Hollywood, or the Royal Family? Use your brains people! Wake up https://t.co/UmMTRYayry",earth,telekinetica,0,0,2021-06-17 10:30:01
77,"I swear if we had good weather more often this country wouldn't be too bad. Despite all the institutional racism, shit work/life balance, having to listen to the national anthem here n there &amp; all other imperialist British Empire/Royal Family garbage it'd be alright",Divided Kingdom,rooskinrolla,0,0,2021-06-17 10:27:25
78,"@DoraDExplorah @sello1101 @BlondieThamaga @KasiEconomy They were also sold by the colonial government to the royal family, just like these ones will also be up for sale .  they're now part of British history.",South Africa,xMrTelephoneMan,0,2,2021-06-17 10:18:17
79,"today i taught my 40yo bestie and we talked about patriotism. we talked about the british royal family, pledge of allegiance in the USA etc. and how she feels as a slovak woman (but also she was born in czechoslovakia bc slovakia didnt exist until 1993)",she/her 🌸,sullialice,0,3,2021-06-17 10:16:49
80,"#RoyalFlashback | Reigning Sovereigns from around Europe join the British Royal Family to celebrate the Queen's Golden Jubilee at Windsor Castle #OnThisDay in 2002, following a special Order of the Garter Service and ahead of a day out at Royal Ascot: https://t.co/cpfPs8jTZL",,saadsalman719,0,0,2021-06-17 10:00:02
81,"Members of the British Royal Family are attending dog shows, gatherings that combine marathon viewings of The Peanut Butter Panda with Crossfit, run by a very smart dog.",,asklistfeedy,0,0,2021-06-17 09:55:11
82,"@Daily_Express The only racist is Megain, because she is ignorant of the Culture of the British  and their Royal Family!!!",,royalist23,0,10,2021-06-17 09:32:47
83,@TheListDaily PRINCE HARRY have the BEST sets of teeth in that British Royal family! The handsome sexy PRINCE!💋💋💋💋👌💪✌🙏💃💃💃💕💓❤🌺🌹🌷💐😍😍😍😍👍👍👍🔥🔥🔥,,OsareMaggie,0,1,2021-06-17 09:07:14
84,@KimMetalGuitars @victoria_ward You are mistaken if you think they want MM back!! Neither anyone in the Royal family or the British people want back a snake in their lives or country! They have moved on from their drama! The only two that haven’t are H &amp; M!,"Brandon, MS",mcshoop97,0,4,2021-06-17 09:01:14
85,"@seldomscore10 @RedIssue Rockefeller's, Rothschilds, British royal family etc using the world economic forum (that they own) to push on with their fucked up agendas. Research operation lockstep from the Rockefeller paper and look into the great reset","Surry Hills, Sydney",WatmoughHarry,0,0,2021-06-17 07:42:51
86,It is creepy considering the hateful disrespectful way she conducts herself regards the British Royal family. There needs to be a withdrawal of their titles and a disconnect from the UK. They have made their choice so cut them off and watch them fade. @PHarry_Meghan https://t.co/bDRNAX8kZs,,Paul12269604,0,0,2021-06-17 07:26:18
87,"@DragonChick111 I've seen that type of thing advertised on shopping sites as ""Russian style hat"", but I admit to not knowing much about the actual name/ historical versions of them. There are likely various versions from alternate countries, like the ones the British royal family's soldiers wear",Alternate Dimension,Cattereia,0,1,2021-06-17 07:08:04
88,"“The British Royal Family invited famous people to Buckingham Palace, but not him. They might be responsible for the VIP paedophile ring.”","London, England",OSCAR_2020_,0,0,2021-06-17 07:06:20
89,"The biggest diamond in the world was found in South Africa 🇿🇦 and it was stolen by the British royal family and they cut it into pieces.

Till this moment, Britain refused to return the diamond to South Africans, they said it was given to them as a gift. By who? South Africans? https://t.co/O09h6Z0HKX https://t.co/CKZkZEoP2x",Libyan Desert 🏜,desert____lion,3,9,2021-06-17 07:04:10
90,@KasiEconomy The biggest diamond in the world was found in South Africa 🇿🇦 and was stolen by the British royal family. https://t.co/6rUKkv1gcK,Libyan Desert 🏜,desert____lion,2,18,2021-06-17 07:00:34
91,"Foreign Sovereigns joined the British Royal Family for the Order of the Garter Service in Windsor #OnThisDay in 2002, during the Queen’s Golden Jubilee celebrations: #GarterDay 

https://t.co/N2FBFlfoZQ",,saadsalman719,3,5,2021-06-17 07:00:00
92,The British Royal Family replaced my girlfriend with a clone. Stephen King shot John Lennon,A cabin deep in the woods,ArseniKarp,0,0,2021-06-17 06:48:33
93,"I think even the British royal family wouldn't speak so much about their pedigree/legacy, as our DWD.",,sathya0709,0,0,2021-06-17 06:35:16
94,"@NorthernIrela16 Lots of war grumbling here. The SAS were right in Gibraltar, and they or the ARW’d be just as right plugging your family friend if he was at the same actions. 

The Defence Forces, of both Royal and Irish Republic, stand up to terror, Irish or British. No one else.",Somewhere on OS map 47 or 50,CJayFla,0,0,2021-06-17 06:18:56
95,"@katieoh22 @scobie @theartoffunnews @NYT Reverse question;

Why always the hate and lies on Meghan by British journos? Are they on the royal family's payroll? Does attacking and leaking  false information on Meghan helps hide royal family's shenanigans?","Kempton Park, South Africa",PhaahleP,1,22,2021-06-17 04:54:35
96,"@BettyDraper1988 @scobie @theartoffunnews @NYT When a pseudo feminist desperately clings 2 the British Royal Family 4 relevancy, names her child after the Head of this racist toxic Institution, then exploits her sycophantic tribal fanbase 2 buy a puerile “picture book”/ donate to Archewell so she can pocket 95% of donations👏 https://t.co/RmS6BW8HkV",,DuchessDifficu2,0,1,2021-06-17 04:41:17
97,10 Rules of British Royal Family https://t.co/imqzP78YJB via @YouTube,"OZ, NorCal",SwimPatricia,0,0,2021-06-17 04:17:22
98,"@SeanMcCarthyCom I've had Tweets deleted for talking about how the British royal family should swing, old lady first.",The Neverlands,AGleaks,0,3,2021-06-17 04:09:24
99,"The Lion in Winter=1968 British-American historical drama film set around the Christmas of 1183, about political and personal turmoil among the royal family of Henry II of England, his wife Eleanor of Aquitaine, their children, and their guests. 
Anthony Hopkins in his 1st role. https://t.co/aUR29478fh",United States,edwereddie,0,0,2021-06-17 04:05:15
